subject,wave,phase,valid_session,valid_fullface,emotion,duration,fullface_pct,session_pct
7,6,I,3124.276,36.857000000000006,contentment,1.7680000000003702,0.04796917817511924,5.658911056514759e-4
7,9,I,3527.97,136.07500000000002,contentment,25.052000000000476,0.18410435421642823,0.007100967411854544
8,6,I,3681.826,104.95800000000003,contentment,2.5150000000003274,0.023961965738679536,6.830849692517592e-4
8,9,I,3939.6730000000002,282.5139999999997,contentment,7.713000000000193,0.0273013018823853,0.0019577766987260597
9,6,I,3476.333,32.16499999999999,contentment,0.20400000000017826,0.006342297528374889,5.8682525523354134e-5
9,9,I,3700.066,103.53800000000003,contentment,1.8010000000001583,0.017394579767816238,4.8674807422358367e-4
10,6,I,3885.011,98.464,contentment,12.503000000000213,0.1269804192395212,0.003218266306067142
10,9,I,3925.748,123.9699999999999,contentment,13.051000000000272,0.10527546987174544,0.003324461987881105
11,6,I,3733.1330000000003,85.37499999999999,contentment,7.310000000000215,0.08562225475842128,0.0019581407895192093
11,9,I,3593.271,62.649,contentment,10.503999999999621,0.1676642883365995,0.002923241803916159
12,6,I,3575.184,228.52699999999996,contentment,63.0589999999998,0.27593676020776453,0.017637973318296286
12,9,I,3537.758,195.35399999999987,contentment,17.47399999999965,0.08944787411570615,0.004939286406814613
13,6,I,4053.4460000000004,39.20400000000001,contentment,3.7729999999996835,0.09624017957350481,9.308129428638455e-4
13,9,I,3491.093,75.21199999999993,contentment,1.4279999999998836,0.0189863319683014,4.090409507852938e-4
14,6,I,3712.7219999999998,330.2320000000001,contentment,15.637,0.04735155890404321,0.004211734678761297
14,9,I,3440.649,233.0549999999999,contentment,19.10000000000008,0.08195490334899524,0.005551278261746572
15,6,I,3359.007,115.58,contentment,4.8279999999999745,0.04177193286035624,0.0014373295441182392
15,9,I,3618.118,131.58499999999998,contentment,13.970000000000425,0.10616711631265287,0.0038611233796134966
16,6,I,3499.421,12.274,contentment,0.40800000000012915,0.03324099722992742,1.1659071600705636e-4
16,9,I,3581.6279999999997,5.610000000000001,contentment,0.7129999999999654,0.1270944741532915,1.9907148369399766e-4
17,6,I,3820.4860000000003,108.60399999999997,contentment,11.079000000000178,0.102012817207471,0.0028998928408585133
17,9,I,3665.206,27.715999999999987,contentment,1.2909999999998263,0.04657959301485881,3.522312252025742e-4
18,9,I,3246.293,60.25399999999999,contentment,1.1199999999998909,0.01858797756165385,3.4500890708259876e-4
19,6,I,3619.028,153.81599999999997,contentment,15.639000000000067,0.10167342799188686,0.004321326057714963
19,9,I,3689.766,214.93200000000002,contentment,40.488000000000184,0.18837585841103316,0.01097305357575526
20,6,I,3690.439,115.885,contentment,15.671000000000014,0.1352288907106184,0.004246378276405602
20,9,I,3693.8399999999997,83.37099999999998,contentment,6.968000000000334,0.08357822264336923,0.0018863838173825435
21,6,I,3755.471,25.535,contentment,2.88799999999992,0.11309966712355277,7.690113969725555e-4
21,9,I,3559.206,26.331,contentment,2.7859999999999445,0.10580684364437144,7.827588512718692e-4
22,6,I,3611.481,31.757999999999996,contentment,2.176000000000286,0.06851816865042781,6.02522898500722e-4
22,9,I,3738.711,39.64699999999999,contentment,4.554999999999836,0.11488889449390464,0.0012183343403648573
23,6,I,3599.646,3.4330000000000003,contentment,0,0,0
23,9,I,3412.6870000000004,52.70599999999996,contentment,8.363000000000284,0.158672636891441,0.002450561683506364
25,6,I,3793.85,60.15099999999998,contentment,4.757999999999967,0.0791009293278577,0.0012541349816149736
25,9,I,3656.924,171.27800000000013,contentment,22.126000000000076,0.12918179801258806,0.006050440206031101
26,6,I,3775.9120000000003,337.1169999999998,contentment,9.006000000000085,0.026714760750718863,0.002385119144725853
26,9,I,3609.636,232.0199999999999,contentment,5.57200000000006,0.024015171105939412,0.0015436459521126396
27,6,I,3682.202,308.31399999999985,contentment,5.97600000000034,0.019382836977887292,0.0016229419244246622
27,9,I,3666.548,350.2899999999997,contentment,16.824999999999932,0.04803163093436851,0.004588784873401339
28,6,I,3434.227,302.9060000000001,contentment,46.16100000000053,0.15239381194166016,0.013441452763606055
28,9,I,3632.659,57.633999999999986,contentment,7.988999999998896,0.13861609466632366,0.002199215505776594
29,6,I,3405.236,39.848,contentment,0.6119999999999663,0.015358361774743184,1.7972322623159345e-4
30,6,I,4089.7169999999996,73.41499999999998,contentment,19.0029999999997,0.2588435605802589,0.004646531777137563
30,9,I,3671.1569999999997,11.594000000000001,contentment,0.06799999999998363,0.005865102639294775,1.8522770886666963e-5
31,6,I,3659.9,229.47200000000007,contentment,4.317999999999984,0.01881711058429779,0.0011798136561108183
31,9,I,3557.991,76.95000000000005,contentment,2.3419999999999277,0.030435347628329126,6.58236628479366e-4
32,6,I,3628.043,169.9029999999999,contentment,22.30300000000014,0.13126901820450582,0.006147391307104171
32,9,I,3639.3610000000003,65.184,contentment,7.812999999999988,0.11986070201276369,0.002146805441944338
33,6,I,3722.996,331.418,contentment,57.11400000000093,0.17233222094153283,0.015340870632147046
34,6,I,3679.479,4.997999999999999,contentment,0.13599999999996726,0.02721088435373495,3.6961754639710476e-5
34,9,I,3527.8459999999995,26.555,contentment,0,0,0
35,6,I,3616.891,66.849,contentment,2.6519999999997026,0.039671498451730056,7.332264090899346e-4
35,9,I,3682.44,91.67800000000003,contentment,9.991000000000042,0.10897925347411636,0.0027131467179370315
36,6,I,3637.3549999999996,149.94400000000002,contentment,18.29000000000002,0.12197887211225536,0.0050283791381374714
36,9,I,3501.04,19.415,contentment,1.3250000000000455,0.06824620139067966,3.7845897219113334e-4
37,6,I,3595.044,50.118,contentment,11.932000000000926,0.2380781356000025,0.0033190136198613775
37,9,I,3526.086,80.11300000000004,contentment,4.555000000000007,0.056857189220226485,0.0012918005970359223
38,6,I,3550.0119999999997,52.023999999999994,contentment,8.872000000000583,0.1705366753806048,0.0024991464817585357
39,6,I,3683.569,15.782000000000002,contentment,3.2640000000002942,0.2068178938030854,8.860971519741572e-4
39,9,I,3648.278,20.031,contentment,5.915999999999801,0.2953422195596726,0.001621586951432923
40,6,I,3589.391,32.43800000000001,contentment,0.13599999999999568,0.004192613601331637,3.7889435840229076e-5
40,9,I,3910.643,95.85699999999997,contentment,7.236000000000736,0.07548744483971685,0.0018503350983459079
41,6,I,3715.4260000000004,86.81000000000002,contentment,5.37200000000027,0.06188227162769576,0.0014458638121174448
41,9,I,3398.482,240.57299999999998,contentment,0.8149999999995998,0.003387745091924696,2.3981295178247225e-4
42,6,I,3708.903,184.191,contentment,23.457999999999572,0.12735692840583726,0.006324781208891032
42,9,I,3390.012,216.4119999999998,contentment,2.7180000000003943,0.012559377483690353,8.017670733910069e-4
43,6,I,3418.466,54.07000000000001,contentment,6.695999999999913,0.12383946735712802,0.0019587733211329037
43,9,I,3680.8450000000003,337.17399999999986,contentment,24.9839999999993,0.07409824007782127,0.0067875718754794884
44,6,I,3517.447,142.24099999999993,contentment,8.56700000000031,0.06022876667065272,0.0024355733007491824
44,9,I,3696.429,127.58499999999998,contentment,2.275000000000432,0.01783124975506864,6.154588658406348e-4
45,6,I,3436.013,32.690000000000005,contentment,1.8420000000000982,0.056347506882841784,5.360864467043921e-4
45,9,I,3073.414,46.629000000000026,contentment,2.242999999999654,0.04810311179737187,7.298073087451458e-4
46,6,I,3855.081,62.26700000000001,contentment,3.772999999999655,0.060593894036964274,9.787083591757618e-4
46,9,I,3559.7400000000002,74.47999999999992,contentment,0.8160000000000309,0.010955961331901609,2.2923022467933918e-4
1,6,I,3458.372,170.93,coyness,0,0,0
1,9,I,3278.1730000000002,117.07300000000001,coyness,0,0,0
2,6,I,2922.848,74.634,coyness,0,0,0
2,9,I,3643.985,85.61500000000001,coyness,0,0,0
3,6,I,3770.566,10.777999999999999,coyness,0,0,0
3,9,I,3602.953,124.588,coyness,0,0,0
4,6,I,3534.788,234.61199999999994,coyness,0,0,0
4,9,I,3309.945,74.94199999999998,coyness,0,0,0
6,6,I,3298.481,41.583000000000006,coyness,0,0,0
6,9,I,3589.831,60.65500000000003,coyness,0,0,0
7,6,I,3124.276,36.857000000000006,coyness,0,0,0
7,9,I,3527.97,136.07500000000002,coyness,0,0,0
8,6,I,3681.826,104.95800000000003,coyness,0,0,0
8,9,I,3939.6730000000002,282.5139999999997,coyness,0,0,0
9,6,I,3476.333,32.16499999999999,coyness,0,0,0
9,9,I,3700.066,103.53800000000003,coyness,0,0,0
10,6,I,3885.011,98.464,coyness,0,0,0
10,9,I,3925.748,123.9699999999999,coyness,0,0,0
11,6,I,3733.1330000000003,85.37499999999999,coyness,0,0,0
11,9,I,3593.271,62.649,coyness,0,0,0
12,6,I,3575.184,228.52699999999996,coyness,0,0,0
12,9,I,3537.758,195.35399999999987,coyness,0,0,0
13,6,I,4053.4460000000004,39.20400000000001,coyness,0,0,0
13,9,I,3491.093,75.21199999999993,coyness,0,0,0
14,6,I,3712.7219999999998,330.2320000000001,coyness,0,0,0
14,9,I,3440.649,233.0549999999999,coyness,0.17000000000007276,7.294415481327276e-4,4.940928295797472e-5
15,6,I,3359.007,115.58,coyness,0,0,0
15,9,I,3618.118,131.58499999999998,coyness,0,0,0
16,6,I,3499.421,12.274,coyness,0,0,0
16,9,I,3581.6279999999997,5.610000000000001,coyness,0,0,0
17,6,I,3820.4860000000003,108.60399999999997,coyness,0,0,0
17,9,I,3665.206,27.715999999999987,coyness,0,0,0
18,9,I,3246.293,60.25399999999999,coyness,0,0,0
19,6,I,3619.028,153.81599999999997,coyness,0,0,0
19,9,I,3689.766,214.93200000000002,coyness,0,0,0
20,6,I,3690.439,115.885,coyness,0,0,0
20,9,I,3693.8399999999997,83.37099999999998,coyness,0,0,0
21,6,I,3755.471,25.535,coyness,0,0,0
21,9,I,3559.206,26.331,coyness,0,0,0
22,6,I,3611.481,31.757999999999996,coyness,0,0,0
22,9,I,3738.711,39.64699999999999,coyness,0,0,0
23,6,I,3599.646,3.4330000000000003,coyness,0,0,0
23,9,I,3412.6870000000004,52.70599999999996,coyness,0,0,0
25,6,I,3793.85,60.15099999999998,coyness,0,0,0
25,9,I,3656.924,171.27800000000013,coyness,0,0,0
26,6,I,3775.9120000000003,337.1169999999998,coyness,0,0,0
26,9,I,3609.636,232.0199999999999,coyness,0,0,0
27,6,I,3682.202,308.31399999999985,coyness,0,0,0
27,9,I,3666.548,350.2899999999997,coyness,0,0,0
28,6,I,3434.227,302.9060000000001,coyness,0,0,0
28,9,I,3632.659,57.633999999999986,coyness,0,0,0
29,6,I,3405.236,39.848,coyness,0,0,0
30,6,I,4089.7169999999996,73.41499999999998,coyness,0,0,0
30,9,I,3671.1569999999997,11.594000000000001,coyness,0,0,0
31,6,I,3659.9,229.47200000000007,coyness,0,0,0
31,9,I,3557.991,76.95000000000005,coyness,0,0,0
32,6,I,3628.043,169.9029999999999,coyness,0,0,0
32,9,I,3639.3610000000003,65.184,coyness,0,0,0
33,6,I,3722.996,331.418,coyness,0,0,0
34,6,I,3679.479,4.997999999999999,coyness,0,0,0
34,9,I,3527.8459999999995,26.555,coyness,0,0,0
35,6,I,3616.891,66.849,coyness,0,0,0
35,9,I,3682.44,91.67800000000003,coyness,0,0,0
36,6,I,3637.3549999999996,149.94400000000002,coyness,0,0,0
36,9,I,3501.04,19.415,coyness,0,0,0
37,6,I,3595.044,50.118,coyness,0,0,0
37,9,I,3526.086,80.11300000000004,coyness,0,0,0
38,6,I,3550.0119999999997,52.023999999999994,coyness,0,0,0
39,6,I,3683.569,15.782000000000002,coyness,0,0,0
39,9,I,3648.278,20.031,coyness,0,0,0
40,6,I,3589.391,32.43800000000001,coyness,0,0,0
40,9,I,3910.643,95.85699999999997,coyness,0,0,0
41,6,I,3715.4260000000004,86.81000000000002,coyness,0,0,0
41,9,I,3398.482,240.57299999999998,coyness,0,0,0
42,6,I,3708.903,184.191,coyness,0,0,0
42,9,I,3390.012,216.4119999999998,coyness,0,0,0
43,6,I,3418.466,54.07000000000001,coyness,0,0,0
43,9,I,3680.8450000000003,337.17399999999986,coyness,0,0,0
44,6,I,3517.447,142.24099999999993,coyness,0,0,0
44,9,I,3696.429,127.58499999999998,coyness,0,0,0
45,6,I,3436.013,32.690000000000005,coyness,0,0,0
45,9,I,3073.414,46.629000000000026,coyness,0,0,0
46,6,I,3855.081,62.26700000000001,coyness,0,0,0
46,9,I,3559.7400000000002,74.47999999999992,coyness,0,0,0
1,6,I,3458.372,170.93,desire,2.95699999999988,0.01729947931901878,8.550265847629694e-4
1,9,I,3278.1730000000002,117.07300000000001,desire,0,0,0
2,6,I,2922.848,74.634,desire,0.30600000000004,0.004100008039231985,1.0469240959503881e-4
2,9,I,3643.985,85.61500000000001,desire,0.40800000000001546,0.0047655200607372005,1.119653346542358e-4
3,6,I,3770.566,10.777999999999999,desire,0,0,0
3,9,I,3602.953,124.588,desire,0,0,0
4,6,I,3534.788,234.61199999999994,desire,0,0,0
4,9,I,3309.945,74.94199999999998,desire,0,0,0
6,6,I,3298.481,41.583000000000006,desire,0,0,0
6,9,I,3589.831,60.65500000000003,desire,0,0,0
7,6,I,3124.276,36.857000000000006,desire,0,0,0
7,9,I,3527.97,136.07500000000002,desire,0,0,0
8,6,I,3681.826,104.95800000000003,desire,0,0,0
8,9,I,3939.6730000000002,282.5139999999997,desire,0,0,0
9,6,I,3476.333,32.16499999999999,desire,0,0,0
9,9,I,3700.066,103.53800000000003,desire,0,0,0
10,6,I,3885.011,98.464,desire,0,0,0
10,9,I,3925.748,123.9699999999999,desire,0,0,0
11,6,I,3733.1330000000003,85.37499999999999,desire,1.1219999999998436,0.013142020497801976,3.005518421122e-4
11,9,I,3593.271,62.649,desire,0,0,0
12,6,I,3575.184,228.52699999999996,desire,0.23799999999999955,0.0010414524323165298,6.657000031327045e-5
12,9,I,3537.758,195.35399999999987,desire,0.30599999999981264,0.001566387174052299,8.649545842305004e-5
13,6,I,4053.4460000000004,39.20400000000001,desire,0,0,0
13,9,I,3491.093,75.21199999999993,desire,0,0,0
14,6,I,3712.7219999999998,330.2320000000001,desire,6.015000000000214,0.018214467404734286,0.0016201051411875746
14,9,I,3440.649,233.0549999999999,desire,1.1549999999998022,0.004955911694663503,3.3569248127309767e-4
15,6,I,3359.007,115.58,desire,0,0,0
15,9,I,3618.118,131.58499999999998,desire,0.5779999999999745,0.004392597940494544,1.5975156144713205e-4
16,6,I,3499.421,12.274,desire,0,0,0
16,9,I,3581.6279999999997,5.610000000000001,desire,0,0,0
17,6,I,3820.4860000000003,108.60399999999997,desire,0,0,0
17,9,I,3665.206,27.715999999999987,desire,0,0,0
18,9,I,3246.293,60.25399999999999,desire,0,0,0
19,6,I,3619.028,153.81599999999997,desire,0.2030000000002019,0.001319758672701162,5.609240934311697e-5
19,9,I,3689.766,214.93200000000002,desire,0,0,0
20,6,I,3690.439,115.885,desire,0.5779999999999745,0.004987703326573539,1.566209331735261e-4
20,9,I,3693.8399999999997,83.37099999999998,desire,0,0,0
21,6,I,3755.471,25.535,desire,0,0,0
21,9,I,3559.206,26.331,desire,0.33999999999969077,0.012912536553860118,9.5526923701435307e-05
22,6,I,3611.481,31.757999999999996,desire,0,0,0
22,9,I,3738.711,39.64699999999999,desire,0,0,0
23,6,I,3599.646,3.4330000000000003,desire,0,0,0
23,9,I,3412.6870000000004,52.70599999999996,desire,0.13599999999996726,0.0025803513831436148,3.9851296060836296e-5
25,6,I,3793.85,60.15099999999998,desire,0.5090000000000146,0.008462037206364228,1.341645030773527e-4
25,9,I,3656.924,171.27800000000013,desire,0.4079999999999018,0.002382092271044159,1.1156917671789236e-4
26,6,I,3775.9120000000003,337.1169999999998,desire,0.7819999999999254,0.002319669432274035,2.0710228416338236e-4
26,9,I,3609.636,232.0199999999999,desire,1.597999999999871,0.006887337298508197,4.427039180681573e-4
27,6,I,3682.202,308.31399999999985,desire,0,0,0
27,9,I,3666.548,350.2899999999997,desire,0.2719999999999345,7.764994718659818e-4,7.418421905288967e-5
28,6,I,3434.227,302.9060000000001,desire,0,0,0
28,9,I,3632.659,57.633999999999986,desire,0,0,0
29,6,I,3405.236,39.848,desire,0.5780000000000882,0.014505119453927129,1.6973860255209574e-4
30,6,I,4089.7169999999996,73.41499999999998,desire,0.17000000000007276,0.0023156030783909667,4.156766837413757e-5
30,9,I,3671.1569999999997,11.594000000000001,desire,0,0,0
31,6,I,3659.9,229.47200000000007,desire,0,0,0
31,9,I,3557.991,76.95000000000005,desire,0.27100000000018554,0.0035217673814189132,7.616657827413997e-5
32,6,I,3628.043,169.9029999999999,desire,0.10200000000000387,6.00342548395284e-4,2.811433050821169e-5
32,9,I,3639.3610000000003,65.184,desire,0.3049999999998363,0.004679062346585609,8.380592087452612e-5
33,6,I,3722.996,331.418,desire,1.3260000000000218,0.004000989686740074,3.561647662259164e-4
34,6,I,3679.479,4.997999999999999,desire,0,0,0
34,9,I,3527.8459999999995,26.555,desire,0,0,0
35,6,I,3616.891,66.849,desire,0.13599999999996726,0.002034435818037177,3.76013543122995e-5
35,9,I,3682.44,91.67800000000003,desire,0,0,0
36,6,I,3637.3549999999996,149.94400000000002,desire,0.6119999999998527,0.0040815237688727295,1.6825412971784517e-4
36,9,I,3501.04,19.415,desire,0,0,0
37,6,I,3595.044,50.118,desire,0,0,0
37,9,I,3526.086,80.11300000000004,desire,0,0,0
38,6,I,3550.0119999999997,52.023999999999994,desire,0,0,0
39,6,I,3683.569,15.782000000000002,desire,0.0340000000001055,0.002154353060455297,9.23017866642528e-6
39,9,I,3648.278,20.031,desire,0.10099999999999909,0.005042184613848489,2.768429379559318e-5
40,6,I,3589.391,32.43800000000001,desire,0,0,0
40,9,I,3910.643,95.85699999999997,desire,0,0,0
41,6,I,3715.4260000000004,86.81000000000002,desire,0.7820000000001528,0.009008178781248159,2.1047384606775985e-4
41,9,I,3398.482,240.57299999999998,desire,0,0,0
42,6,I,3708.903,184.191,desire,0.17000000000007276,9.229549760850028e-4,4.583565544854443e-5
42,9,I,3390.012,216.4119999999998,desire,0,0,0
43,6,I,3418.466,54.07000000000001,desire,0,0,0
43,9,I,3680.8450000000003,337.17399999999986,desire,0.06799999999998363,2.016762858345651e-4,1.8474018873379245e-5
44,6,I,3517.447,142.24099999999993,desire,0.2039999999999509,0.0014341856426765207,5.799660947270872e-5
44,9,I,3696.429,127.58499999999998,desire,0.4750000000001364,0.0037230081906190894,1.2850240056014504e-4
45,6,I,3436.013,32.690000000000005,desire,0,0,0
45,9,I,3073.414,46.629000000000026,desire,0.068000000000211,0.0014583199296620336,2.2125232721726068e-5
46,6,I,3855.081,62.26700000000001,desire,0,0,0
46,9,I,3559.7400000000002,74.47999999999992,desire,0,0,0
1,6,I,3458.372,170.93,disgust,0,0,0
1,9,I,3278.1730000000002,117.07300000000001,disgust,0.2039999999997235,0.0017425025411471774,6.222978470011298e-5
2,6,I,2922.848,74.634,disgust,0.9859999999998763,0.01321113701529968,3.3734220869503865e-4
2,9,I,3643.985,85.61500000000001,disgust,0.849999999999909,0.009928166793201063,2.3326111386295746e-4
3,6,I,3770.566,10.777999999999999,disgust,0,0,0
3,9,I,3602.953,124.588,disgust,2.0049999999996544,0.01609304266863305,5.564879697291789e-4
4,6,I,3534.788,234.61199999999994,disgust,0.7459999999999809,0.003179718002489136,2.1104518856575867e-4
4,9,I,3309.945,74.94199999999998,disgust,0,0,0
6,6,I,3298.481,41.583000000000006,disgust,0,0,0
6,9,I,3589.831,60.65500000000003,disgust,1.7669999999998254,0.029131975929434086,4.922237286378733e-4
7,6,I,3124.276,36.857000000000006,disgust,0.5779999999999745,0.015682231326477315,1.850028614629356e-4
7,9,I,3527.97,136.07500000000002,disgust,0,0,0
8,6,I,3681.826,104.95800000000003,disgust,0,0,0
8,9,I,3939.6730000000002,282.5139999999997,disgust,2.073000000000121,0.007337689459637834,5.261858027303588e-4
9,6,I,3476.333,32.16499999999999,disgust,0,0,0
9,9,I,3700.066,103.53800000000003,disgust,2.3090000000001965,0.022300990940526143,6.240429224776522e-4
10,6,I,3885.011,98.464,disgust,3.738999999999976,0.0379732694182643,9.624168374297977e-4
10,9,I,3925.748,123.9699999999999,disgust,0.7469999999997867,0.006025651367264559,1.902822086389108e-4
11,6,I,3733.1330000000003,85.37499999999999,disgust,0,0,0
11,9,I,3593.271,62.649,disgust,0,0,0
12,6,I,3575.184,228.52699999999996,disgust,0.06799999999975626,2.9755783780365674e-4,1.9020000089437705e-5
12,9,I,3537.758,195.35399999999987,disgust,5.87700000000018,0.030083847784023794,0.001661221598537882
13,6,I,4053.4460000000004,39.20400000000001,disgust,0,0,0
13,9,I,3491.093,75.21199999999993,disgust,2.3460000000001173,0.031191831090784973,6.719958477187854e-4
14,6,I,3712.7219999999998,330.2320000000001,disgust,0,0,0
14,9,I,3440.649,233.0549999999999,disgust,0,0,0
15,6,I,3359.007,115.58,disgust,0,0,0
15,9,I,3618.118,131.58499999999998,disgust,5.540000000000134,0.04210206330508899,0.0015311827861888788
16,6,I,3499.421,12.274,disgust,0.4760000000001128,0.03878116343491224,1.3602250200822158e-4
16,9,I,3581.6279999999997,5.610000000000001,disgust,0,0,0
17,6,I,3820.4860000000003,108.60399999999997,disgust,1.020000000000266,0.009391919266327818,2.669817400195331e-4
17,9,I,3665.206,27.715999999999987,disgust,0,0,0
18,9,I,3246.293,60.25399999999999,disgust,0,0,0
19,6,I,3619.028,153.81599999999997,disgust,0,0,0
19,9,I,3689.766,214.93200000000002,disgust,0.6460000000001855,0.0030056017717240125,1.7507885323898197e-4
20,6,I,3690.439,115.885,disgust,0,0,0
20,9,I,3693.8399999999997,83.37099999999998,disgust,0.4420000000000073,0.005301603675138926,1.1965867498321728e-4
21,6,I,3755.471,25.535,disgust,0,0,0
21,9,I,3559.206,26.331,disgust,0,0,0
22,6,I,3611.481,31.757999999999996,disgust,0,0,0
